Name,Platform,Genre,Rating,Critic_Score,Critic_Count,User_Score,User_Count,Global_Sales
Combat Flight Simulator 3: Battle for Europe,PC,Simulation,E,69,16,64,22,0.02
Digimon Rumble Arena,PS,Fighting,E,64,5,87,71,0.02
Worms World Party,PC,Strategy,E,75,8,75,68,0.02
Dragon Booster,DS,Shooter,E,33,14,69,9,0.02
Wall-E,PC,Platform,E,58,6,67,17,0.02
Antz Extreme Racing,XB,Racing,E,35,4,86,10,0.02
Kao the Kangaroo Round 2,PS2,Platform,E,58,12,86,7,0.02
Colin McRae Rally 2005,PC,Racing,E,83,11,70,50,0.02
Online Chess Kingdoms,PSP,Misc,E,60,17,67,6,0.02
FIFA Soccer 08,PC,Sports,E,77,7,60,50,0.02
Hummer Badlands,XB,Racing,E,44,7,59,5,0.02
DuckTales: Remastered,PC,Action,E,66,6,75,152,0.02
Assetto Corsa,XOne,Racing,E,63,9,66,27,0.02
Space Invaders Revolution,DS,Shooter,E,49,9,51,5,0.01
Valentino Rossi: The Game,PC,Racing,E,72,4,61,14,0.01
Ship Simulator 2008,PC,Simulation,E,62,9,65,8,0.01
NBA 2K17,PC,Sports,E,90,6,62,52,0.01
Don Bradman Cricket 14,PS3,Sports,E,73,5,68,55,0.01
Rayman Raving Rabbids,PC,Misc,E,58,6,75,31,0.01
Grooverider: Slot Car Thunder,XB,Racing,E,45,9,72,8,0.01
Monster Rancher Advance 2,GBA,Simulation,E,79,5,93,9,0.01
Madden NFL 13,PS3,Sports,E,83,22,54,101,0.01
Groovin' Blocks,Wii,Puzzle,E,75,13,84,6,0.01
Rail Simulator,PC,Simulation,E,72,13,68,24,0.01
Banjo-Kazooie,X360,Platform,E,77,17,81,70,0.01
Harry Potter and the Chamber of Secrets,PC,Action,E,77,8,83,93,0.01
Tiger Woods PGA Tour 2005,PC,Sports,E,91,16,44,39,0.01
Smuggler's Run,GBA,Racing,E,41,5,42,12,0.01
Mario vs. Donkey Kong: Tipping Stars,WiiU,Puzzle,E,70,26,73,72,0.01
TrackMania Turbo,PC,Action,E,79,13,67,42,0.01
Myst,PSP,Adventure,E,69,4,47,5,0.01
Ride 2,PC,Racing,E,78,4,78,14,0.01
Art Academy: Home Studio,WiiU,Misc,E,82,9,82,20,0.01
Pro Evolution Soccer 2010,PC,Sports,E,78,8,68,49,0.01
Sega Rally Revo,PC,Racing,E,74,9,75,18,0.01
Egg Mania: Eggstreme Madness,GC,Puzzle,E,64,7,79,4,0.01
Micro Machines V4,PS2,Racing,E,64,35,67,8,0.01
Karnaaj Rally,GBA,Racing,E,81,9,94,4,0.01
S̩bastien Loeb Rally Evo,XOne,Racing,E,63,8,81,22,0.01
Fast Racing Neo ,WiiU,Action,E,81,46,84,151,0.01
E.T. The Extra-Terrestrial,GBA,Action,E,46,4,23,21,0.01
Gears of War 2,X360,Shooter,M,93,90,76,2739,6.75
Call of Duty 4: Modern Warfare,PS3,Shooter,M,94,44,83,993,6.68
Red Dead Redemption,PS3,Action,M,95,73,87,2456,6.49
Assassin's Creed III,PS3,Action,M,85,41,68,1307,6.45
Halo: Combat Evolved,XB,Shooter,M,97,68,85,1283,6.43
The Elder Scrolls V: Skyrim,PS3,Role-Playing,M,92,16,63,2527,6.41
Halo 3: ODST,X360,Shooter,M,83,94,70,1163,6.34
Red Dead Redemption,X360,Action,M,95,96,89,2316,6.32
Gears of War 3,X360,Shooter,M,91,96,77,1504,6.21
Gears of War,X360,Shooter,M,94,88,82,2295,6.09
Metal Gear Solid 2: Sons of Liberty,PS2,Action,M,96,42,86,1026,6.05
Metal Gear Solid,PS,Action,M,94,20,93,918,6.03
Metal Gear Solid 4: Guns of the Patriots,PS3,Action,M,94,82,86,3558,5.99
The Last of Us,PS3,Action,M,95,98,90,8003,5.87
Resident Evil 2,PS,Action,M,89,13,91,364,5.82
Assassin's Creed II,PS3,Action,M,91,70,85,1202,5.55
Assassin's Creed,X360,Adventure,M,81,77,76,1074,5.54
Grand Theft Auto V,XOne,Action,M,97,14,78,764,5.48
Call of Duty: World at War,PS3,Shooter,M,85,45,75,409,5.39
Assassin's Creed III,X360,Action,M,84,61,66,1196,5.29
Call of Duty: Advanced Warfare,XOne,Shooter,M,81,53,53,898,5.27
Assassin's Creed II,X360,Action,M,90,82,87,1305,5.26
Diablo III,PC,Role-Playing,M,88,86,39,9629,5.14
Fable III,X360,Role-Playing,M,80,88,64,604,5.1
Resident Evil 5,PS3,Action,M,84,76,74,667,5.09
Resident Evil,PS,Action,M,91,8,89,266,5.05
Grand Theft Auto: Vice City Stories,PSP,Action,M,86,50,79,150,5.03
Fallout 3,X360,Role-Playing,M,93,84,84,1655,4.93
Assassin's Creed,PS3,Adventure,M,81,40,72,769,4.82
God of War III,PS3,Action,M,92,101,86,2633,4.8
Call of Duty: Infinite Warfare,PS4,Shooter,M,77,82,33,1129,4.46
God of War,PS2,Action,M,94,75,88,997,4.45
The Elder Scrolls IV: Oblivion,X360,Role-Playing,M,94,90,86,1109,4.38
Resistance: Fall of Man,PS3,Shooter,M,86,70,80,715,4.34
Fable II,X360,Role-Playing,M,89,95,64,2423,4.27
Metal Gear Solid 3: Snake Eater,PS2,Action,M,91,68,92,955,4.23
Assassin's Creed: Revelations,PS3,Action,M,80,39,74,613,4.22
Fallout 4,XOne,Role-Playing,M,88,39,61,1749,4.22
Assassin's Creed: Revelations,X360,Action,M,80,77,71,564,4.19
Half-Life,PC,Shooter,M,96,24,90,3161,4.12
Battlefield 1,PS4,Shooter,M,88,31,83,809,4.08
God of War II,PS2,Action,M,93,70,88,709,4.07
Fallout: New Vegas,X360,Role-Playing,M,84,81,80,769,4.05
Watch Dogs,PS4,Action,M,80,80,62,2996,4.05
Far Cry 4,PS4,Shooter,M,85,83,76,1653,4.04
Left 4 Dead 2,X360,Shooter,M,89,76,85,681,3.97
The Witcher 3: Wild Hunt,PS4,Role-Playing,M,92,79,91,10179,3.97
Assassin's Creed: Unity,PS4,Action,M,70,40,48,2050,3.96
Batman: Arkham Knight,PS4,Action,M,87,89,75,2679,3.95
Fallout 3,PS3,Role-Playing,M,90,57,79,910,3.94
The Elder Scrolls V: Skyrim,PC,Role-Playing,M,94,32,80,9073,3.88
Call of Duty: Ghosts,PS4,Shooter,M,78,49,36,1564,3.83
Tom Clancy's The Division,PS4,Shooter,M,80,64,69,2219,3.8
Assassin's Creed IV: Black Flag,PS3,Action,M,88,36,80,840,3.71
SOCOM: U.S. Navy SEALs,PS2,Shooter,M,82,42,78,82,3.65
Resident Evil 4,PS2,Action,M,96,38,88,1013,3.62
Battlefield 4,PS4,Shooter,M,85,18,68,1580,3.59
Grand Theft Auto: Liberty City Stories,PS2,Action,M,78,49,77,112,3.54
The Getaway,PS2,Action,M,72,49,67,88,3.54
Left 4 Dead,X360,Shooter,M,89,67,78,1309,3.51
Assassin's Creed: Unity,XOne,Action,M,72,59,40,1005,3.5
Resident Evil 5,X360,Action,M,83,91,74,523,3.5
Assassin's Creed: Brotherhood,X360,Action,M,89,81,82,693,3.49
Battlefield 4,PS3,Shooter,M,80,14,57,579,3.49
Battlefield 4,X360,Shooter,M,79,21,55,542,3.48
Battlefield: Bad Company 2,X360,Shooter,M,88,75,85,869,3.47
Borderlands,X360,Shooter,M,84,83,81,715,3.44
Metal Gear Solid V: The Phantom Pain,PS4,Action,M,93,86,81,3943,3.41
Assassin's Creed Syndicate,PS4,Action,M,76,86,67,1319,3.39
Far Cry 3,PS3,Shooter,M,90,32,84,1041,3.35
Max Payne,PS2,Shooter,M,80,21,84,86,3.31
Assassin's Creed IV: Black Flag,X360,Action,M,86,35,78,701,3.3
Gears of War: Ultimate Edition,XOne,Shooter,M,82,74,74,563,3.28
True Crime: Streets of LA,PS2,Action,M,77,39,79,94,3.27
Halo: The Master Chief Collection,XOne,Shooter,M,85,69,71,1267,3.23
God of War: Chains of Olympus,PSP,Action,M,91,79,85,565,3.18
L.A. Noire,PS3,Adventure,M,89,78,76,1010,3.17
Fallout: New Vegas,PS3,Role-Playing,M,82,57,77,492,3.11
The Elder Scrolls IV: Oblivion,PS3,Role-Playing,M,93,45,79,604,3.1
Resident Evil 6,PS3,Shooter,M,74,34,53,1304,3.1
Mass Effect 2,X360,Role-Playing,M,96,98,88,3143,3.1
Borderlands 2,X360,Shooter,M,89,59,81,892,3.05
Mass Effect 3,X360,Role-Playing,M,93,74,57,3725,3.04
Heavy Rain,PS3,Adventure,M,87,107,76,2759,3.03
Saints Row 2,X360,Action,M,81,75,80,307,3.03
Killzone 2,PS3,Shooter,M,91,94,80,1505,3.01
Far Cry 3,X360,Shooter,M,91,39,85,1247,3
Devil May Cry,PS2,Action,M,94,37,84,466,2.99
Middle-Earth: Shadow of Mordor,PS4,Action,M,84,85,80,1886,2.96
Hitman 2: Silent Assassin,PS2,Action,M,85,19,77,78,2.96
Titanfall,XOne,Shooter,M,86,68,63,2658,2.95
Battlefield: Bad Company 2,PS3,Shooter,M,88,59,84,572,2.95
SOCOM II: U.S. Navy SEALs,PS2,Shooter,M,87,42,89,93,2.94
Call of Duty: Ghosts,XOne,Shooter,M,78,7,42,700,2.92
Mass Effect,X360,Role-Playing,M,91,74,86,1692,2.91
Assassin's Creed IV: Black Flag,PS4,Action,M,83,29,77,1530,2.85
Mortal Kombat,PS3,Fighting,M,84,60,83,494,2.84
BioShock,X360,Shooter,M,96,88,88,2249,2.83
Assassin's Creed: Brotherhood,PS3,Action,M,90,59,81,791,2.82
Medal of Honor,PS3,Shooter,M,75,56,74,286,2.81
Battlefield 3,PC,Shooter,M,89,61,74,4926,2.78
Mortal Kombat X,PS4,Fighting,M,83,81,76,836,2.78
Killzone 3,PS3,Shooter,M,84,85,78,942,2.77
Saints Row: The Third,X360,Action,M,84,70,75,490,2.76
Onimusha: Warlords,PS2,Action,M,86,23,81,56,2.7
L.A. Noire,X360,Adventure,M,89,83,77,893,2.7
Killzone: Shadow Fall,PS4,Shooter,M,73,88,67,2102,2.69
Fable,XB,Role-Playing,M,85,87,84,268,2.66
Medal of Honor,X360,Shooter,M,74,71,66,288,2.61
God of War Collection,PS3,Action,M,91,50,86,529,2.6
Dragon Age: Origins,X360,Role-Playing,M,86,68,78,725,2.56
Mortal Kombat: Deadly Alliance,PS2,Fighting,M,79,31,87,96,2.49
Bloodborne,PS4,Action,M,92,100,85,6383,2.48
Saints Row: The Third,PS3,Action,M,82,50,76,384,2.47
Resistance 2,PS3,Shooter,M,87,79,60,1889,2.46
Call of Duty: Infinite Warfare,XOne,Shooter,M,78,17,30,290,2.42
Tom Clancy's Rainbow Six: Vegas 2,X360,Shooter,M,82,66,77,176,2.42
Halo: Combat Evolved Anniversary,X360,Shooter,M,82,73,80,487,2.4
Dead Island,X360,Action,M,71,75,68,627,2.37
Half-Life 2,PC,Shooter,M,96,81,90,8665,2.37
Resident Evil - Code: Veronica X,PS2,Action,M,84,21,83,189,2.34
Dead Island,PS3,Action,M,71,41,65,405,2.27
Far Cry: Primal,PS4,Action,M,76,91,62,635,2.26
Battlefield 1,XOne,Shooter,M,87,37,81,440,2.25
Onimusha 2: Samurai's Destiny,PS2,Adventure,M,84,31,89,52,2.25
God of War: Ascension,PS3,Action,M,80,89,74,914,2.25
Borderlands 2,PS3,Shooter,M,91,25,81,858,2.23
Tom Clancy's Rainbow Six: Siege,PS4,Shooter,M,73,40,72,480,2.21
BioShock 2,X360,Shooter,M,88,93,81,573,2.2
Saints Row,X360,Action,M,81,74,74,211,2.18
Tom Clancy's The Division,XOne,Shooter,M,80,33,68,614,2.16
Hitman: Absolution,PS3,Action,M,83,30,74,511,2.14
Parasite Eve,PS,Role-Playing,M,81,17,88,89,2.1
Battlefield: Hardline,PS4,Shooter,M,73,46,49,845,2.1
Mortal Kombat,X360,Fighting,M,86,66,82,382,2.1
Borderlands,PS3,Shooter,M,83,58,78,427,2.09
Devil May Cry 3: Dante's Awakening,PS2,Action,M,84,60,89,212,2.09
Dying Light,PS4,Action,M,74,58,78,1287,2.09
Dead Rising,X360,Action,M,85,82,75,520,2.08
Dark Souls,PS3,Role-Playing,M,89,54,86,1397,2.02
Battlefield 4,XOne,Shooter,M,81,5,65,480,2.02
Dragon Age: Inquisition,PS4,Role-Playing,M,89,43,73,1984,2.01
Dead Space,PS3,Action,M,88,67,87,545,2
Tenchu: Stealth Assassins,PS,Action,M,87,14,87,45,1.99
Devil May Cry 2,PS2,Action,M,68,40,65,167,1.97
Tom Clancy's Rainbow Six: Vegas,X360,Shooter,M,88,69,82,225,1.95
Resident Evil 6,X360,Shooter,M,67,71,49,1407,1.95
Call of Duty: World at War,Wii,Shooter,M,83,19,75,78,1.94
Tom Clancy's Ghost Recon,PS2,Shooter,M,63,18,82,22,1.94
BioShock Infinite,X360,Shooter,M,93,33,84,1647,1.93
Red Faction,PS2,Shooter,M,88,25,79,69,1.92
Diablo III,PS3,Role-Playing,M,86,43,63,557,1.91
Mortal Kombat: Deception,PS2,Fighting,M,81,43,84,90,1.88
Just Cause 3,PS4,Action,M,73,42,64,403,1.86
Max Payne 3,PS3,Shooter,M,87,31,77,790,1.85
Demon's Souls,PS3,Role-Playing,M,89,81,88,1441,1.82
The Orange Box,X360,Shooter,M,96,54,88,797,1.82
Mafia III,PS4,Action,M,68,66,50,1147,1.81
The Evil Within,PS4,Action,M,75,65,72,1223,1.79
The Getaway: Black Monday,PS2,Action,M,57,53,75,47,1.78
50 Cent: Bulletproof,PS2,Action,M,47,21,65,129,1.77
Def Jam: Fight for NY,PS2,Fighting,M,83,46,88,73,1.76
Tom Clancy's Ghost Recon,XB,Shooter,M,84,29,60,27,1.76
State of Emergency,PS2,Action,M,71,34,56,33,1.76
Just Cause 2,PS3,Action,M,83,66,79,291,1.75
Crackdown,X360,Shooter,M,83,75,79,340,1.75
Dragon's Dogma,PS3,Role-Playing,M,78,38,82,444,1.74
The Order: 1886,PS4,Shooter,M,63,94,65,3172,1.74
Hitman: Absolution,X360,Action,M,79,51,70,453,1.73
Call of Duty: Modern Warfare 3,PC,Shooter,M,78,26,24,5664,1.72
Dishonored,X360,Action,M,88,56,78,815,1.71
SOCOM 3: U.S. Navy SEALs,PS2,Shooter,M,82,59,87,64,1.69
BioShock Infinite,PS3,Shooter,M,94,27,84,1863,1.69
Resident Evil 4,GC,Action,M,96,82,93,767,1.69
Saints Row 2,PS3,Action,M,82,50,78,135,1.68
Dragon Age: Origins,PS3,Role-Playing,M,87,41,78,597,1.67
Until Dawn,PS4,Adventure,M,79,103,81,2161,1.66
Saints Row IV,X360,Action,M,81,42,64,325,1.66
Dark Souls III,PS4,Role-Playing,M,89,69,87,1940,1.65
Army of Two,X360,Shooter,M,72,76,75,233,1.64
Prince of Persia: Warrior Within,PS2,Action,M,83,51,84,120,1.64
Far Cry 4,XOne,Shooter,M,82,15,74,383,1.63
Beyond: Two Souls,PS3,Adventure,M,70,98,80,2652,1.63
Call of Duty: Black Ops,PC,Shooter,M,81,29,51,1651,1.63
Max Payne 3,X360,Shooter,M,86,80,77,869,1.62
Rage,X360,Shooter,M,81,77,66,559,1.6
Just Cause 2,X360,Action,M,81,74,79,267,1.6
Silent Hill,PS,Action,M,86,17,91,326,1.6
Diablo,PC,Role-Playing,M,94,12,86,850,1.59
Far Cry 2,X360,Action,M,85,75,66,288,1.59
Devil May Cry 4,PS3,Action,M,84,63,81,311,1.57
Dead Rising 3,XOne,Action,M,78,69,67,908,1.57
Gears of War: Judgment,X360,Shooter,M,79,81,53,779,1.57
Watch Dogs,XOne,Action,M,78,15,57,712,1.57
Tom Clancy's Rainbow Six 3,XB,Shooter,M,86,39,84,31,1.55
Wolfenstein: The New Order,PS4,Shooter,M,79,73,80,1116,1.55
Mafia II,X360,Action,M,74,79,77,458,1.55
BioShock 2,PS3,Shooter,M,88,62,81,492,1.54
Dishonored,PS3,Action,M,89,35,78,781,1.53
Call of Duty: Black Ops II,PC,Shooter,M,74,11,41,1635,1.53
Resident Evil: The Umbrella Chronicles,Wii,Action,M,75,47,75,122,1.52
Dead Space 2,X360,Shooter,M,90,83,85,679,1.51
Red Faction II,PS2,Shooter,M,84,30,82,35,1.5
Dead Rising 2,X360,Action,M,79,76,68,216,1.49
Mafia II,PS3,Action,M,75,61,76,297,1.49
Batman: Arkham Knight,XOne,Action,M,85,16,65,694,1.49
Resistance 3,PS3,Shooter,M,83,91,77,543,1.48
Call of Duty Black Ops: Declassified,PSV,Action,M,33,58,47,479,1.47
Tom Clancy's Ghost Recon: Future Soldier,X360,Shooter,M,79,75,71,334,1.47
Homefront,X360,Shooter,M,70,85,59,399,1.45
Onimusha 3: Demon Siege,PS2,Action,M,85,53,85,73,1.45
Red Dead Revolver,PS2,Shooter,M,73,42,77,70,1.45
Resident Evil: Outbreak,PS2,Action,M,71,40,82,94,1.45
Mass Effect 2,PS3,Role-Playing,M,94,62,84,1081,1.45
BioShock,PS3,Shooter,M,94,51,86,881,1.42
Mass Effect 3,PS3,Role-Playing,M,93,30,54,1849,1.42
Dead Space 2,PS3,Shooter,M,89,78,83,535,1.42
Metal Gear Rising: Revengeance,PS3,Action,M,80,61,78,746,1.42
Medal of Honor: Warfighter,PS3,Action,M,55,22,59,250,1.41
Diablo III,X360,Role-Playing,M,87,42,65,384,1.41
Twisted Metal: Black,PS2,Racing,M,91,15,83,98,1.41
Dead Space,X360,Action,M,89,79,86,768,1.4
Far Cry 2,PS3,Action,M,85,49,63,241,1.38
True Crime: Streets of LA,XB,Action,M,77,39,77,28,1.38
Ryse: Son of Rome,XOne,Action,M,60,77,60,1409,1.38
Mortal Kombat X,XOne,Fighting,M,86,21,72,279,1.38
Rise of the Tomb Raider,XOne,Adventure,M,86,102,79,1288,1.38
Deus Ex: Human Revolution,X360,Shooter,M,89,70,82,684,1.37
Call of Duty: Black Ops,Wii,Shooter,M,80,25,57,87,1.37
Deus Ex: Human Revolution,PS3,Shooter,M,89,50,81,682,1.37
Dead Rising 2,PS3,Action,M,80,54,66,178,1.36
Titanfall,X360,Shooter,M,83,21,58,371,1.36
Dead to Rights,PS2,Shooter,M,73,20,88,36,1.36
Middle-Earth: Shadow of Mordor,XOne,Action,M,87,12,79,585,1.35
Battlefield 4,PC,Shooter,M,81,52,59,3517,1.35
Gears of War 4,XOne,Shooter,M,84,96,61,815,1.35
Devil May Cry 4,X360,Action,M,84,61,79,248,1.34
Tom Clancy's Rainbow Six: Vegas 2,PS3,Shooter,M,81,32,78,93,1.34
Crysis 2,X360,Action,M,84,72,74,533,1.34
Doom 3,XB,Shooter,M,88,71,73,116,1.34
Tom Clancy's Rainbow Six: Siege,XOne,Shooter,M,74,24,68,252,1.34
Max Payne 2: The Fall of Max Payne,PS2,Shooter,M,73,27,81,63,1.34
Grand Theft Auto: Chinatown Wars,DS,Action,M,93,85,82,280,1.32
Assassin's Creed III: Liberation,PSV,Action,M,70,71,71,318,1.32
Rage,PS3,Shooter,M,81,37,61,353,1.31
The Witcher 3: Wild Hunt,XOne,Role-Playing,M,91,13,91,3963,1.31
Turok: Evolution,PS2,Shooter,M,61,20,72,27,1.31
[Prototype],X360,Action,M,78,83,77,356,1.31
Assassin's Creed Syndicate,XOne,Action,M,78,22,60,402,1.3
Crysis 2,PS3,Action,M,85,54,71,406,1.29
Dying Light,XOne,Action,M,74,26,77,387,1.29
Fallout 4,PC,Role-Playing,M,84,38,53,7512,1.29
Assassin's Creed: Rogue,PS3,Action,M,72,53,74,292,1.29
The Elder Scrolls Online,XOne,Role-Playing,M,77,11,83,613,1.28
Manhunt,PS2,Action,M,76,47,82,136,1.28
Silent Hill 2,PS2,Action,M,89,34,88,557,1.28
Metal Gear Solid V: Ground Zeroes,PS4,Action,M,75,70,61,1311,1.27
Saints Row IV,PS3,Action,M,76,26,62,278,1.25
SOCOM: U.S. Navy SEALs Confrontation,PS3,Shooter,M,63,64,68,223,1.25
Black,PS2,Shooter,M,79,62,83,194,1.25
Tom Clancy's Rainbow Six: Vegas,PS3,Shooter,M,86,32,75,81,1.25
[Prototype],PS3,Action,M,79,53,76,308,1.24
Ninja Gaiden,XB,Action,M,91,89,87,152,1.23
Driv3r,PS2,Racing,M,57,51,54,102,1.23
Assassin's Creed: Bloodlines,PSP,Action,M,63,38,71,69,1.23
Max Payne,XB,Shooter,M,89,24,82,61,1.22
Dino Crisis 2,PS,Action,M,86,13,89,91,1.21
Battlefield: Hardline,XOne,Shooter,M,71,27,50,299,1.21
Bayonetta,PS3,Action,M,87,54,76,355,1.21
Scarface: The World is Yours,PS2,Action,M,75,46,85,113,1.19
Hitman 2: Silent Assassin,XB,Action,M,84,23,79,19,1.19
Metal Gear Solid: Portable Ops,PSP,Action,M,87,54,81,147,1.18
Gun,PS2,Shooter,M,77,43,86,70,1.17
Resident Evil: Operation Raccoon City,PS3,Action,M,52,36,48,222,1.17
Grand Theft Auto V,PC,Action,M,96,57,78,3756,1.17
Fallout: New Vegas,PC,Role-Playing,M,84,39,85,2754,1.17
Army of Two,PS3,Shooter,M,74,43,72,118,1.17
Sniper: Ghost Warrior,X360,Shooter,M,45,39,57,89,1.16
Bad Boys: Miami Takedown,PS2,Shooter,M,43,5,33,13,1.15
Medal of Honor: Warfighter,X360,Action,M,53,43,53,437,1.15
Call of Duty 4: Modern Warfare,PC,Shooter,M,92,40,84,2360,1.15
Tenchu: Wrath of Heaven,PS2,Action,M,79,33,83,38,1.14
Ninja Gaiden Sigma,PS3,Action,M,88,46,74,155,1.14
Sunset Overdrive,XOne,Shooter,M,81,89,76,1137,1.14
Watch Dogs 2,PS4,Action,M,83,88,77,621,1.13
Tom Clancy's Rainbow Six 3: Black Arrow,XB,Shooter,M,84,55,85,14,1.13
Alien: Isolation,PS4,Shooter,M,79,50,80,795,1.13
SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,Shooter,M,82,44,85,63,1.12
Yakuza 3,PS3,Action,M,79,77,80,165,1.12
Persona 4: Golden,PSV,Role-Playing,M,93,61,91,1228,1.12
Crackdown 2,X360,Shooter,M,70,91,59,202,1.12
Dragon Age II,X360,Action,M,79,75,44,2380,1.11
Counter-Strike,XB,Shooter,M,74,38,75,51,1.11
Fight Night Champion,PS3,Fighting,M,84,52,72,95,1.11
Tom Clancy's Splinter Cell: Chaos Theory,XB,Action,M,94,70,89,160,1.11
Castlevania: Lords of Shadow,PS3,Action,M,85,62,79,468,1.1
Yakuza 2,PS2,Adventure,M,77,34,80,52,1.09
The Godfather,PS2,Action,M,75,56,82,99,1.09
Dante's Inferno,PS3,Action,M,75,69,74,265,1.08
Mortal Kombat: Armageddon,PS2,Fighting,M,75,43,84,84,1.06
Grand Theft Auto: Chinatown Wars,PSP,Action,M,90,77,72,146,1.06
The Orange Box,PS3,Shooter,M,89,21,83,188,1.06
Aliens vs Predator,X360,Shooter,M,64,64,72,247,1.06
Diablo II: Lord of Destruction,PC,Role-Playing,M,87,21,90,639,1.06
Darksiders,X360,Action,M,83,81,78,292,1.06
Resident Evil: The Darkside Chronicles,Wii,Action,M,75,55,79,60,1.05
Sleeping Dogs,PS3,Action,M,83,40,76,645,1.04
Aliens vs Predator,PS3,Shooter,M,65,57,72,168,1.04
Tomb Raider,PC,Action,M,86,18,84,3552,1.03
Bulletstorm,X360,Shooter,M,84,83,75,439,1.02
Ninja Gaiden II,X360,Action,M,81,74,79,302,1.01
Assassin's Creed: Rogue,X360,Action,M,72,32,72,318,1.01
ZombiU,WiiU,Action,M,77,70,76,758,1.01
God of War: Ghost of Sparta,PSP,Action,M,86,73,83,255,1
Haze,PS3,Shooter,M,55,65,64,294,0.99
Dark Souls,X360,Role-Playing,M,89,66,83,1106,0.99
Fallout 3,PC,Role-Playing,M,91,48,78,3450,0.98
Dead Space 3,X360,Action,M,78,68,63,694,0.98
Tom Clancy's Splinter Cell: Blacklist,X360,Action,M,82,58,74,383,0.98
Grand Theft Auto: San Andreas,PC,Action,M,93,47,88,1841,0.97
Brutal Legend,X360,Action,M,82,88,79,268,0.97
Grand Theft Auto: Vice City Stories,PS2,Action,M,75,37,78,67,0.97
Mass Effect 3,PC,Role-Playing,M,89,23,54,5926,0.97
Far Cry 3,PC,Shooter,M,88,43,81,3183,0.96
Evolve,PS4,Shooter,M,76,46,42,894,0.96
Dead Space 3,PS3,Action,M,76,37,63,522,0.96
Shinobi,PS2,Platform,M,71,33,78,43,0.96
Mortal Kombat: Deadly Alliance,XB,Fighting,M,81,27,83,24,0.96
The Witcher 2: Assassins of Kings,PC,Action,M,88,76,84,4378,0.96
Sniper Elite V2,PS3,Shooter,M,70,21,68,92,0.96
Gangs of London,PSP,Adventure,M,52,47,66,18,0.95
Tom Clancy's Splinter Cell: Chaos Theory,PS2,Action,M,87,29,85,53,0.95
Yakuza 4,PS3,Action,M,78,59,79,177,0.95
Tom Clancy's Ghost Recon: Future Soldier,PS3,Shooter,M,79,18,68,156,0.95
Army of Two: The 40th Day,X360,Shooter,M,73,79,72,126,0.95
Killzone,PS2,Shooter,M,70,67,73,254,0.94
Castlevania: Lament of Innocence,PS2,Action,M,79,45,83,74,0.94
Tom Clancy's Splinter Cell: Blacklist,PS3,Action,M,84,27,76,314,0.94
Brutal Legend,PS3,Action,M,83,61,75,162,0.94
Dragon Age: Inquisition,XOne,Role-Playing,M,85,28,68,703,0.93
Bayonetta,X360,Action,M,90,86,79,597,0.93
Operation Flashpoint: Dragon Rising,X360,Shooter,M,77,47,77,112,0.93
Brothers in Arms: Hell's Highway,PS3,Shooter,M,76,48,79,70,0.93
Assassin's Creed III,PC,Action,M,80,21,61,1489,0.93
Borderlands 2,PC,Shooter,M,89,38,81,2482,0.93
South Park: The Stick of Truth,PS3,Role-Playing,M,85,31,84,575,0.92
South Park: The Stick of Truth,X360,Role-Playing,M,82,33,83,363,0.92
Dante's Inferno,X360,Action,M,73,71,76,224,0.92
Operation Flashpoint: Dragon Rising,PS3,Shooter,M,76,42,64,53,0.91
Just Cause 3,XOne,Action,M,71,24,69,186,0.9
Crysis 3,X360,Shooter,M,76,45,66,344,0.9
The Witcher 2: Assassins of Kings,X360,Action,M,88,82,82,818,0.9
Homefront,PS3,Shooter,M,70,60,56,174,0.9
The Elder Scrolls Online,PC,Role-Playing,M,71,64,56,2421,0.9
Blitz: The League,PS2,Sports,M,76,25,79,20,0.89
SOCOM 4: U.S. Navy SEALs,PS3,Shooter,M,67,64,62,121,0.89
Resistance: Retribution,PSP,Shooter,M,81,67,80,84,0.89
Call of Duty: Modern Warfare 2,PC,Shooter,M,86,40,41,6430,0.88
Call of Juarez: Bound in Blood,PS3,Shooter,M,78,47,77,91,0.88
Far Cry: Primal,XOne,Action,M,77,27,63,194,0.88
Resident Evil: Revelations,3DS,Action,M,82,78,84,397,0.88
Grand Theft Auto IV,PC,Action,M,90,40,65,2299,0.88
Borderlands: The Handsome Collection,PS4,Shooter,M,82,49,77,345,0.88
Tom Clancy's Ghost Recon: Island Thunder,XB,Shooter,M,81,33,87,17,0.87
Sleeping Dogs,X360,Action,M,80,47,78,468,0.87
Kingdoms of Amalur: Reckoning,X360,Role-Playing,M,80,71,76,446,0.87
Red Faction: Guerrilla,X360,Shooter,M,85,84,80,237,0.87
Brothers in Arms: Hell's Highway,X360,Shooter,M,76,65,82,149,0.87
Crysis 3,PS3,Shooter,M,77,23,62,288,0.87
Kingdoms of Amalur: Reckoning,PS3,Role-Playing,M,81,34,75,376,0.85
Ninja Gaiden Sigma 2,PS3,Action,M,83,52,76,115,0.85
The House of the Dead: Overkill,Wii,Shooter,M,78,65,86,95,0.85
Army of Two: The 40th Day,PS3,Shooter,M,74,56,69,88,0.85
Darksiders II,PS3,Action,M,84,39,70,422,0.84
The Lord of the Rings: War in the North,X360,Action,M,61,48,73,113,0.84
Sniper Elite V2,X360,Shooter,M,67,37,67,131,0.84
